hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 24, 'tanh')",303.6,"[407, 26, 310, 436, 339]",0.8033371998828065,"[0.9427290265530877, 0.22866208540038835, 0.9222145098750203, 0.956354058113746, 0.9667263194717899]",0.044696342,"[0.029109154, 0.112978086, 0.032800935, 0.02331813, 0.025275419]"
"(2, 8, 'elu')",345.0,"[615, 99, 379, 317, 315]",0.9499038535641879,"[0.9694016074405825, 0.9052514888279763, 0.9536123825789908, 0.9502564315183456, 0.970997357455045]",0.026939023,"[0.021277059, 0.039596613, 0.025330162, 0.024893746, 0.023597538]"
"(2, 8, 'sigmoid')",142.2,"[16, 13, 300, 127, 255]",0.5512654871864522,"[-0.010637226397145705, -0.015475783399590215, 0.9220844413154341, 0.9150331839787346, 0.9453228204348286]",0.06993501,"[0.122281276, 0.12963033, 0.032828346, 0.032534674, 0.032400444]"
"(2, 8, 'softplus')",319.8,"[360, 425, 171, 282, 361]",0.9592129482205817,"[0.9616831141494683, 0.9649668580735693, 0.929269032444561, 0.9639682881391687, 0.9761774482961412]",0.024347791,"[0.023809891, 0.0240775, 0.031278197, 0.021186745, 0.021386616]"
"(2, 8, 'tanh')",388.6,"[461, 453, 481, 383, 165]",0.9563065243339743,"[0.9568051812900547, 0.9603128108896134, 0.954088406599746, 0.9681824572469309, 0.9421437656435268]",0.025869038,"[0.025280062, 0.025626954, 0.025199858, 0.019909259, 0.03332906]"
"(2, 9, 'elu')",523.2,"[785, 651, 443, 348, 389]",0.9707349620247445,"[0.9693908691721389, 0.9738929880556664, 0.9660566895360966, 0.9645384548820661, 0.9797958084777542]",0.020889517,"[0.021280792, 0.020785019, 0.02166776, 0.021018445, 0.019695576]"
"(2, 9, 'sigmoid')",426.8,"[15, 14, 757, 332, 1016]",0.6302813083613936,"[0.09759974891313428, 0.15208864867738303, 0.9620331255410303, 0.9626985766986694, 0.9769864419767507]",0.059898864,"[0.11554786, 0.118453264, 0.022916026, 0.02155681, 0.021020344]"
"(2, 9, 'softplus')",872.0,"[725, 2321, 530, 418, 366]",0.9716274163230851,"[0.9718802493986578, 0.9691689183914911, 0.971746155492916, 0.964842520782108, 0.9804992375502526]",0.020606179,"[0.020397082, 0.022587396, 0.01976859, 0.02092814, 0.019349677]"
"(2, 9, 'tanh')",339.8,"[379, 420, 346, 225, 329]",0.9612327440858996,"[0.9560143812789903, 0.9750083840093928, 0.9559650344677839, 0.9485070700304205, 0.9706688506429103]",0.02391691,"[0.025510423, 0.020336162, 0.024679465, 0.02532769, 0.023730805]"
"(2, 10, 'elu')",380.8,"[295, 394, 445, 498, 272]",0.9631594247857842,"[0.9591370350679012, 0.9591176313442363, 0.9645678867311813, 0.9648748483066294, 0.9680997224789728]",0.023680571,"[0.02458823, 0.02600997, 0.02213785, 0.020918518, 0.02474829]"
"(2, 10, 'sigmoid')",310.2,"[466, 694, 13, 12, 366]",0.5372830950897971,"[0.9607737764286969, 0.9696808151714922, -0.047526028419052624, -0.16112492762349828, 0.9646118398913472]",0.06263948,"[0.024090761, 0.0223991, 0.12037029, 0.1202711, 0.026066152]"
"(2, 10, 'softplus')",221.4,"[13, 348, 269, 193, 284]",0.7363228828423454,"[-0.16837523076614969, 0.9658618344645492, 0.959842175234477, 0.9580444349683661, 0.9662412003104841]",0.04542703,"[0.13147812, 0.02376796, 0.02356796, 0.022862125, 0.025459006]"
"(2, 10, 'tanh')",341.6,"[333, 386, 309, 246, 434]",0.9637630992154778,"[0.9654385735510234, 0.9725435308870362, 0.9597072554003334, 0.9611464063500271, 0.9599797298889693]",0.023451272,"[0.022612996, 0.021315433, 0.023607519, 0.022000745, 0.027719663]"
"(2, 11, 'elu')",403.4,"[378, 561, 458, 218, 402]",0.9630776129528329,"[0.9671796177959787, 0.9698388655282432, 0.9530666068382833, 0.9495971767013746, 0.9757057979002844]",0.02330218,"[0.022036068, 0.022340644, 0.025478737, 0.025058161, 0.02159729]"
"(2, 11, 'sigmoid')",289.0,"[12, 627, 26, 387, 393]",0.6018523342591728,"[0.02625864347289608, 0.9647754869559624, 0.08967870860177152, 0.9592504281618763, 0.9692984041033575]",0.060638465,"[0.12002843, 0.02414317, 0.1122107, 0.022531148, 0.024278866]"
"(2, 11, 'softplus')",771.8,"[383, 2343, 501, 385, 247]",0.9725623448903331,"[0.9693111304584038, 0.9755553200872107, 0.9777046995838431, 0.9627690902547679, 0.9774714840674401]",0.020263148,"[0.021308493, 0.020112405, 0.01756077, 0.021536425, 0.02079765]"
"(2, 11, 'tanh')",294.2,"[290, 378, 244, 367, 192]",0.9536547850230768,"[0.9404541740041796, 0.9524108246691669, 0.9518649640913109, 0.9658756307125673, 0.9576683316381596]",0.026534844,"[0.029681645, 0.028062472, 0.025802843, 0.020618359, 0.028508909]"
"(2, 12, 'elu')",487.2,"[354, 930, 358, 377, 417]",0.9613922093516797,"[0.9626573109802083, 0.9731975926220073, 0.9346401675467602, 0.9586373670663461, 0.9778286085430766]",0.023592917,"[0.023505261, 0.021060016, 0.030067159, 0.022700002, 0.020632148]"
"(2, 12, 'sigmoid')",284.8,"[458, 579, 13, 11, 363]",0.5503036806359182,"[0.9646624304092871, 0.9741146034734585, -0.11367795718104845, -0.03533420035494372, 0.9617535268328377]",0.061668582,"[0.022865497, 0.02069661, 0.12411284, 0.11356959, 0.027098399]"
"(2, 12, 'softplus')",390.0,"[286, 635, 315, 314, 400]",0.9664292821744626,"[0.9513167095152946, 0.9741502667211336, 0.9637184356913093, 0.9636430723188713, 0.979317926625704]",0.022226283,"[0.026838131, 0.020682348, 0.022401646, 0.021282146, 0.01992714]"
"(2, 12, 'tanh')",367.2,"[522, 431, 259, 370, 254]",0.9621436982953864,"[0.9644182649772721, 0.9721296902965592, 0.9409047146689827, 0.9699721743749931, 0.9632936471591247]",0.023779636,"[0.022944355, 0.021475473, 0.028589947, 0.019341214, 0.02654719]"
"(2, 13, 'elu')",401.4,"[353, 366, 403, 578, 307]",0.9673564147770941,"[0.9638006271714303, 0.9755036376017406, 0.9523411648481448, 0.9683203452996794, 0.9768162989644751]",0.021983031,"[0.023142636, 0.020133656, 0.025674893, 0.019866072, 0.021097904]"
"(2, 13, 'sigmoid')",438.8,"[492, 572, 526, 283, 321]",0.9713980627100257,"[0.9634100026601419, 0.9763813208635372, 0.9742718529817384, 0.9665293663390275, 0.9763977707056838]",0.020721713,"[0.023267167, 0.019769678, 0.018864319, 0.020419907, 0.02128749]"
"(2, 13, 'softplus')",333.4,"[106, 556, 375, 380, 250]",0.9705749730348773,"[0.9572957537981183, 0.9782626681097107, 0.9725431597965206, 0.9684057422248267, 0.9763675412452094]",0.020946046,"[0.025136096, 0.018965965, 0.019487772, 0.01983928, 0.021301117]"
"(2, 13, 'tanh')",311.6,"[202, 621, 430, 28, 277]",0.8833047354726112,"[0.9136033725704761, 0.9667328335429372, 0.9406502530973497, 0.6480006213999132, 0.947536596752379]",0.03716508,"[0.03575285, 0.023462795, 0.028651433, 0.066220544, 0.031737756]"
"(2, 14, 'elu')",356.2,"[452, 594, 357, 217, 161]",0.9657258844176544,"[0.9680993838279619, 0.9764088109773328, 0.9621690250687931, 0.9603812635353222, 0.9615709386788621]",0.022747517,"[0.021725103, 0.01975817, 0.02287498, 0.022216318, 0.027163005]"
"(2, 14, 'sigmoid')",296.6,"[490, 574, 174, 19, 226]",0.8427781096407582,"[0.961850110001517, 0.9689839461699808, 0.9393547083012697, 0.38688633515990734, 0.9568154485711158]",0.03831326,"[0.02375795, 0.022655055, 0.028962461, 0.08739615, 0.028794672]"
"(2, 14, 'softplus')",409.2,"[530, 508, 523, 237, 248]",0.9722998689277811,"[0.972284513962408, 0.9786893693010291, 0.9787084738103097, 0.9538697725073209, 0.9779472150578379]",0.020147838,"[0.02024993, 0.018778892, 0.01716091, 0.02397257, 0.020576887]"
"(2, 14, 'tanh')",488.2,"[440, 409, 408, 607, 577]",0.9585834281382709,"[0.9631709645256721, 0.9796713007444722, 0.9045581365380134, 0.9720501166862603, 0.973466622196937]",0.023849657,"[0.023343042, 0.018341154, 0.036333427, 0.018660007, 0.022570657]"
"(2, 15, 'elu')",386.8,"[453, 614, 210, 401, 256]",0.9492318368192338,"[0.9596469752588801, 0.9636919146480091, 0.9361396785025704, 0.9538584781040533, 0.9328221375826559]",0.027711112,"[0.024434326, 0.024511704, 0.02972025, 0.023975506, 0.035913773]"
"(2, 15, 'sigmoid')",131.6,"[40, 42, 19, 18, 539]",0.0991958562326319,"[0.05444646564027522, 0.08896028714502413, -0.09674873252754401, -0.508678074921727, 0.9579993358271311]",0.10594392,"[0.11827838, 0.12278363, 0.12316589, 0.13709451, 0.028397232]"
"(2, 15, 'softplus')",557.0,"[506, 1120, 481, 497, 181]",0.9652076408009564,"[0.9660670330165821, 0.9737576654388918, 0.9650432298548831, 0.9658162251453503, 0.9553540505490751]",0.023029651,"[0.022406457, 0.020838818, 0.021988852, 0.020636298, 0.029277837]"
"(2, 15, 'tanh')",425.8,"[372, 532, 308, 614, 303]",0.9586565493077254,"[0.9695885335493813, 0.9661658232957261, 0.9324581388987379, 0.9658592215103896, 0.9592110292843921]",0.024809347,"[0.02121197, 0.0236619, 0.030564932, 0.020623317, 0.027984614]"
"(2, 16, 'elu')",339.8,"[497, 329, 468, 258, 147]",0.9523516011268288,"[0.9686479955456058, 0.9729025718164093, 0.9658902653222976, 0.9599113143339881, 0.8944058586158432]",0.02636161,"[0.021537483, 0.021175608, 0.021720814, 0.022347692, 0.045026463]"
"(2, 16, 'sigmoid')",88.6,"[39, 38, 19, 17, 330]",0.31535400824885257,"[0.2547598513811088, 0.2894710554706379, -0.03520138735775591, 0.10894212520569613, 0.9587983965445761]",0.093316816,"[0.10500511, 0.108433306, 0.11966009, 0.105359755, 0.028125808]"
"(2, 16, 'softplus')",306.6,"[318, 515, 365, 17, 318]",0.10442551580546455,"[0.9694898251243472, 0.9648612300747856, 0.9624941004627571, -3.3484440116683096, 0.9737264350337425]",0.06466919,"[0.021246364, 0.024113769, 0.022776484, 0.23274948, 0.02245988]"
"(2, 16, 'tanh')",371.8,"[386, 498, 233, 427, 315]",0.9312318978787726,"[0.952831556395784, 0.9690154233975834, 0.8441767108294622, 0.9644334309639525, 0.9257023678070805]",0.030860897,"[0.026417278, 0.022643555, 0.046425126, 0.021049548, 0.037768994]"
"(2, 17, 'elu')",475.2,"[543, 670, 368, 432, 363]",0.9629932432315244,"[0.9707852805585795, 0.9757132083530672, 0.9316247001725391, 0.9694166407975271, 0.9674263862759085]",0.023223622,"[0.020790415, 0.020047346, 0.030752935, 0.019519307, 0.025008112]"
"(2, 17, 'sigmoid')",984.8,"[33, 841, 562, 12, 3476]",0.6674582570305405,"[0.2908600429706123, 0.9750868679895747, 0.9660229982567556, 0.13797575268961804, 0.9673456232461422]",0.054616224,"[0.10243026, 0.020304205, 0.02167851, 0.10362905, 0.025039095]"
"(2, 17, 'softplus')",383.0,"[332, 845, 139, 273, 326]",0.942197417362773,"[0.9626131285225689, 0.9763740370048364, 0.8576690374188612, 0.9562538879094648, 0.9580769959581334]",0.027875489,"[0.023519164, 0.019772727, 0.044369712, 0.023344873, 0.028370967]"
"(2, 17, 'tanh')",381.8,"[447, 584, 239, 399, 240]",0.9583838275683263,"[0.9705825303008807, 0.9661180159127796, 0.9401574909408138, 0.9577226792547033, 0.9573384214324547]",0.024976118,"[0.020862432, 0.023678612, 0.028770132, 0.022949623, 0.028619787]"
"(2, 18, 'elu')",272.6,"[233, 334, 220, 425, 151]",0.9595460799095831,"[0.9499032326442223, 0.972606109297399, 0.9446729837969133, 0.9706194801703111, 0.9599285936390692]",0.024609689,"[0.027224952, 0.02129113, 0.027663399, 0.01913161, 0.027737366]"
"(2, 18, 'sigmoid')",334.8,"[801, 484, 13, 12, 364]",0.4619874165472922,"[0.9648367722017176, 0.9721080838899181, -0.2764973256494412, -0.30977029979368886, 0.9592598520879554]",0.06657491,"[0.022809021, 0.021483796, 0.1328761, 0.12773778, 0.027967859]"
"(2, 18, 'softplus')",239.0,"[382, 450, 130, 86, 147]",0.951637260423554,"[0.9663664657950672, 0.9670467584298874, 0.9171444933877572, 0.9427383141026058, 0.9648902704024532]",0.026436884,"[0.022307381, 0.02335183, 0.033853035, 0.026708769, 0.025963407]"
"(2, 18, 'tanh')",347.8,"[450, 304, 344, 458, 183]",0.9550948423939822,"[0.9748984718948359, 0.9712827662162687, 0.9193223520529472, 0.9756432451633424, 0.9343273766425169]",0.025480866,"[0.01927136, 0.02179933, 0.03340516, 0.01741933, 0.03550914]"
"(2, 19, 'elu')",249.6,"[282, 420, 179, 172, 195]",0.9573182334153497,"[0.9592341967921821, 0.9627698937570246, 0.9354532141515087, 0.9603330808483135, 0.9688007815277201]",0.025192838,"[0.024558976, 0.024820983, 0.029879563, 0.022229824, 0.024474837]"
"(2, 19, 'sigmoid')",118.6,"[36, 35, 17, 16, 489]",0.3022756296130672,"[0.26630106426389066, 0.3003972646653229, -0.022077025422667207, 0.007264013314654982, 0.9594928312441345]",0.09395616,"[0.104188845, 0.10759635, 0.118899144, 0.11120868, 0.027887775]"
"(2, 19, 'softplus')",500.4,"[485, 997, 230, 477, 313]",0.9655293116198036,"[0.9673360964145359, 0.9829253227024225, 0.935952939708447, 0.9665444885138375, 0.9748877107597753]",0.022185918,"[0.021983474, 0.01680924, 0.02976367, 0.020415293, 0.021957915]"
"(2, 19, 'tanh')",372.8,"[311, 433, 443, 491, 186]",0.9603998600177984,"[0.9621555010727969, 0.9708514676000652, 0.9563926805415133, 0.9750714116991372, 0.9375282391754794]",0.024488006,"[0.023662666, 0.02196242, 0.024559336, 0.017622627, 0.034632977]"
"(2, 20, 'elu')",284.0,"[292, 279, 234, 362, 253]",0.956438904303026,"[0.9608694189271406, 0.9681839284030196, 0.9335448848332313, 0.973022732710355, 0.9465735566413837]",0.025536994,"[0.024061374, 0.022945372, 0.030318039, 0.01833246, 0.03202772]"
"(2, 20, 'sigmoid')",107.8,"[28, 40, 22, 20, 429]",0.4851967039377881,"[0.39731625185787456, 0.4982983327037931, 0.2571332010671389, 0.3119760800555115, 0.961259654004622]",0.081353106,"[0.09442936, 0.09111599, 0.10136602, 0.09258136, 0.027272798]"
"(2, 20, 'softplus')",316.4,"[429, 478, 22, 19, 634]",-0.8447704133319949,"[0.9710001527630676, 0.9696611996223887, -4.008492882707735, -3.118643033219115, 0.9626224968814191]",0.11192554,"[0.020713817, 0.022406347, 0.26320276, 0.226516, 0.02678879]"
"(2, 20, 'tanh')",300.6,"[317, 394, 305, 278, 209]",0.9500639569989279,"[0.9355627586698879, 0.9598565389722502, 0.9430159547521455, 0.9647753100721757, 0.9471092225281799]",0.027508005,"[0.030876692, 0.025773846, 0.028074598, 0.020948136, 0.03186676]"
"(2, 21, 'elu')",273.6,"[249, 357, 104, 331, 327]",0.9449145750394157,"[0.9657231738674837, 0.9663888192351704, 0.8542611007803351, 0.964913527246097, 0.9732862540679921]",0.0269111,"[0.0225197, 0.023583796, 0.04489776, 0.020906996, 0.022647243]"
"(2, 21, 'sigmoid')",570.2,"[1011, 799, 17, 17, 1007]",0.32546168280838084,"[0.9770793799297133, 0.9719622405097994, -0.5403001485119032, -0.7590873389727797, 0.9776542810870745]",0.07093309,"[0.018415159, 0.021539891, 0.14596193, 0.14803536, 0.0207131]"
"(2, 21, 'softplus')",255.2,"[20, 401, 351, 333, 171]",0.015118229408452444,"[-3.7444168637220177, 0.9754998753837507, 0.9150468248351902, 0.9695645865823297, 0.9598967239630095]",0.073315665,"[0.26494378, 0.020135202, 0.03427889, 0.019472037, 0.027748393]"
"(2, 21, 'tanh')",380.2,"[340, 514, 375, 339, 333]",0.9360637012713333,"[0.9371895364567661, 0.9608059236142549, 0.8936337542617405, 0.955332349331454, 0.9333569426924512]",0.03073364,"[0.030484445, 0.025467249, 0.038356487, 0.023589479, 0.03577053]"
"(2, 22, 'elu')",337.2,"[129, 1048, 150, 175, 184]",0.9534994049787597,"[0.9341318094297784, 0.9728869096391938, 0.9368546534127824, 0.95963019127598, 0.9639934611360637]",0.026134321,"[0.031217648, 0.021181727, 0.02955341, 0.022425914, 0.026292909]"
"(2, 22, 'sigmoid')",111.0,"[39, 38, 20, 18, 440]",0.18625599719009617,"[0.2231799442265111, 0.19452830211963834, -0.3225904040571823, -0.13089802742914403, 0.9670601710906578]",0.10035101,"[0.107206844, 0.1154508, 0.13525383, 0.1186953, 0.025148299]"
"(2, 22, 'softplus')",166.6,"[23, 462, 20, 16, 312]",-2.8014212176798856,"[-4.42354244049071, 0.9648973696321631, -5.879208918703574, -5.642004057841589, 0.9727519590042804]",0.18527319,"[0.28327212, 0.024101365, 0.30846518, 0.2876546, 0.0228726]"
"(2, 22, 'tanh')",382.6,"[372, 448, 326, 272, 495]",0.9598572068998722,"[0.9640351698805499, 0.9624114686046144, 0.9514282177064788, 0.9528177568474588, 0.9685934214602588]",0.024545554,"[0.023067541, 0.024940176, 0.025919637, 0.024244377, 0.024556035]"
"(2, 23, 'elu')",368.0,"[197, 537, 299, 492, 315]",0.9561548748358387,"[0.9491956336975818, 0.9677565499799579, 0.9460387309838364, 0.9674040005509625, 0.9503794589668549]",0.025770515,"[0.027416551, 0.023098968, 0.02731983, 0.020151341, 0.030865883]"
"(2, 23, 'sigmoid')",382.6,"[711, 540, 13, 357, 292]",0.7829938193008632,"[0.9723186559448906, 0.9782097095661334, 0.02281348086892354, 0.9676097334132208, 0.974017516711148]",0.039581604,"[0.020237455, 0.018989054, 0.11625875, 0.020087646, 0.022335118]"
"(2, 23, 'softplus')",406.6,"[249, 622, 561, 386, 215]",0.9635715716902882,"[0.9620077317850007, 0.9792682632376363, 0.9591433728753643, 0.9618145407016577, 0.955623949851782]",0.023400597,"[0.023708817, 0.018522076, 0.023772134, 0.021810759, 0.029189205]"
"(2, 23, 'tanh')",344.2,"[315, 288, 357, 296, 465]",0.9502226193253247,"[0.9558811965188744, 0.9549456111322453, 0.936247074826818, 0.9599650200950303, 0.9440741940536557]",0.027530039,"[0.025549017, 0.027304888, 0.02969525, 0.022332719, 0.032768313]"
"(2, 24, 'elu')",230.8,"[275, 382, 58, 246, 193]",0.8384078072092402,"[0.9610132334612294, 0.9637542720562449, 0.3575877368456346, 0.9502240910787315, 0.95945970260436]",0.039114468,"[0.02401712, 0.024490645, 0.09426356, 0.024901837, 0.027899178]"
"(2, 24, 'sigmoid')",111.0,"[40, 37, 20, 17, 441]",0.035221073128685984,"[0.11229919067668936, -0.0052062395791177, -0.6249115803913519, -0.274711262502241, 0.9686352574394511]",0.10880993,"[0.1146029, 0.12897319, 0.14991732, 0.12601659, 0.024539676]"
"(2, 24, 'softplus')",164.4,"[18, 487, 90, 13, 214]",-0.7035867492102044,"[-3.4779291722109233, 0.9713025701515936, 0.8502865936080016, -2.8236099206048144, 0.9620161830051206]",0.113990106,"[0.25739548, 0.02179181, 0.045505855, 0.21825218, 0.02700519]"
"(2, 24, 'tanh')",342.4,"[260, 566, 221, 293, 372]",0.9387023591747745,"[0.922327588128179, 0.9707224663277818, 0.8878129392102424, 0.9634126733429376, 0.9492361288647323]",0.02957432,"[0.033899687, 0.022010965, 0.039392024, 0.021349471, 0.031219453]"
